date,compound2
2015-05-29,0.0980290502793296
2015-05-30,0.1549657276995305
2015-05-31,0.1608449561403509
2015-06-01,0.150303416856492
2015-06-02,0.1391097101449275
2015-06-03,0.161562865497076
2015-06-04,0.1606663265306122
2015-06-05,0.2182142857142857
2015-06-06,0.2409738938053097
2015-06-07,0.2117287081339713
2015-06-08,0.1848348299319728
2015-06-09,0.1371706976744186
2015-06-10,0.1897838461538461
2015-06-11,0.1553035897435897
2015-06-12,0.1808603864734299
2015-06-13,0.1339793193717277
2015-06-14,0.1246444444444444
2015-06-15,0.1545204678362573
2015-06-16,0.1488367697594501
2015-06-17,0.1312446753246753
2015-06-18,0.1823922178988327
2015-06-19,0.1446324712643678
2015-06-20,0.1422029605263157
2015-06-21,0.1133003225806451
2015-06-22,0.1644321951219512
2015-06-23,0.108075294117647
2015-06-24,0.1299663366336634
2015-06-25,0.1797151202749141
2015-06-26,0.0999130601092896
2015-06-27,0.0686223684210526
2015-06-28,0.1765364427860696
2015-06-29,0.1567962295081967
2015-06-30,0.142443163538874
2015-07-01,0.121059298245614
2015-07-02,0.1647923322683706
2015-07-03,0.1803422336769759
2015-07-04,0.1713252491694352
2015-07-05,0.1671310457516339
2015-07-06,0.15701484375
2015-07-07,0.1437548260381593
2015-07-08,0.1610578310502283
2015-07-09,0.1517814285714286
2015-07-10,0.1262850274725274
2015-07-11,0.1514364073006724
2015-07-12,0.149410546875
2015-07-13,0.0994144409937888
2015-07-14,0.1182625106837606
2015-07-15,0.1259237024221453
2015-07-16,0.1396938854489164
2015-07-17,0.14852
2015-07-18,0.1540223723723723
2015-07-19,0.0882433974358974
2015-07-20,0.0855112765957446
2015-07-21,0.1390590611814346
2015-07-22,0.1597111809045226
2015-07-23,0.2416574117647059
2015-07-24,0.1434193290734824
2015-07-25,0.1250358386075949
2015-07-26,0.1550672579263068
2015-07-27,0.1118621470588235
2015-07-28,0.1695265873015873
2015-07-29,0.0997059027777777
2015-07-30,0.1465333333333333
2015-07-31,0.0999429799426934
2015-08-01,0.1612928571428571
2015-08-02,0.1258920689655172
2015-08-03,0.1602058064516129
2015-08-04,0.1038316770186335
2015-08-05,0.1361002865329513
2015-08-06,0.1340876470588235
2015-08-07,0.1236663768115942
2015-08-08,0.1119973379629629
2015-08-09,0.1638202337662337
2015-08-10,0.1132325683060109
2015-08-11,0.1085044637681159
2015-08-12,0.1667237265415549
2015-08-13,0.14032492211838
2015-08-14,0.1373178670360111
2015-08-15,0.1493382758620689
2015-08-16,0.172325
2015-08-17,0.1224914529914529
2015-08-18,0.0456789256198347
2015-08-19,0.0783543915343915
2015-08-20,0.0691980132450331
2015-08-21,0.1060014285714285
2015-08-22,0.1000002801120448
2015-08-23,0.1094321327683615
2015-08-24,0.059083619047619
2015-08-25,0.0934667763157894
2015-08-26,0.1058230099502487
2015-08-27,0.1216833777777778
2015-08-28,0.0655910071942446
2015-08-29,0.1318662601626016
2015-08-30,0.0449900219298245
2015-08-31,0.0751132716049382
2015-09-01,0.0025865546218487
2015-09-02,0.0151946338383838
2015-09-03,0.0662454545454545
2015-09-04,0.035200909090909
2015-09-05,0.0185147975077881
2015-09-06,0.2010922529313233
2015-09-07,0.1193712693798449
2015-09-08,0.0598303482587064
2015-09-09,0.0578573076923076
2015-09-10,0.0392860050890585
2015-09-11,0.0869976923076923
2015-09-12,0.0818497787610619
2015-09-13,0.0870118881118881
2015-09-14,0.0794003950617284
2015-09-15,0.0798610544217687
2015-09-16,0.0486117977528089
2015-09-17,0.0577410984848484
2015-09-18,0.0643810379241517
2015-09-19,0.0547704166666666
2015-09-20,0.0705018018018018
2015-09-21,0.0371014583333333
2015-09-22,0.0598926573426573
2015-09-23,0.0517950537634408
2015-09-24,0.0413960227272727
2015-09-25,0.0441528409090909
2015-09-26,0.05629296875
2015-09-27,0.0613051948051948
2015-09-28,0.0493983818770226
2015-09-29,0.0525942028985507
2015-09-30,0.1022426356589147
2015-10-01,0.1048972972972973
2015-10-02,0.0739598540145985
2015-10-03,0.1002755555555555
2015-10-04,0.1003212121212121
2015-10-05,0.1173155555555555
2015-10-06,0.0879288461538461
2015-10-07,0.0867490384615384
2015-10-08,0.0465657894736842
2015-10-09,0.112906993006993
2015-10-10,0.0651586956521739
2015-10-11,0.0726008474576271
2015-10-12,0.1046915094339622
2015-10-13,0.0463239130434782
2015-10-14,0.0736673469387755
2015-10-15,0.0723926829268292
2015-10-16,0.0771994011976048
2015-10-17,0.0704676282051282
2015-10-18,0.0232422955974842
2015-10-19,0.0453055172413793
2015-10-20,0.0295935114503816
2015-10-21,-0.0141967391304347
2015-10-22,-0.003390909090909
2015-10-23,0.0083502923976608
2015-10-24,0.0105234615384615
2015-10-25,0.0234716049382716
2015-10-26,0.0263955479452054
2015-10-27,-0.028943947858473
2015-10-28,-0.0120303501945525
2015-10-29,0.059095731707317
2015-10-30,0.0292017857142857
2015-10-31,0.0565451612903225
2015-11-01,0.0422401260504201
2015-11-02,0.0370882191780821
2015-11-03,0.0470020408163265
2015-11-04,0.0569495567375886
2015-11-05,0.1251970311581422
2015-11-06,0.1221803694158075
2015-11-07,0.1325138476755687
2015-11-08,0.1399329629629629
2015-11-09,0.09985097799511
2015-11-10,0.086412885462555
2015-11-11,0.1351010094408133
2015-11-12,0.0961072856221792
2015-11-13,0.097123613963039
2015-11-14,0.0841492248062015
2015-11-15,0.0859516611295681
2015-11-16,0.0807287356321839
2015-11-17,0.0964693100358422
2015-11-18,0.1304585889570552
2015-11-19,0.0998880341880342
2015-11-20,0.0958566666666666
2015-11-21,0.1584260445682451
2015-11-22,0.1378760053619303
2015-11-23,0.1142687293729373
2015-11-24,0.0978021231422505
2015-11-25,0.0808198012232415
2015-11-26,0.0769031486146095
2015-11-27,0.1121145772594752
2015-11-28,0.1453805555555555
2015-11-29,0.0864740591966173
2015-11-30,0.117025
2015-12-01,0.0847651062416998
2015-12-02,0.1085577044025157
2015-12-03,0.1592107751937984
2015-12-04,0.1240803738317757
2015-12-05,0.177769098143236
2015-12-06,0.0940801122194513
2015-12-07,0.084957242063492
2015-12-08,0.1540109375
2015-12-09,0.1624127659574468
2015-12-10,0.1193558064516129
2015-12-11,0.1310652427184466
2015-12-12,0.099164830371567
2015-12-13,0.1414156441717791
2015-12-14,0.154846286231884
2015-12-15,0.1884353398058252
2015-12-16,0.1051629629629629
2015-12-17,0.1644594117647058
2015-12-18,0.1869860045146726
2015-12-19,0.1577919687277896
2015-12-20,0.1877469262295082
2015-12-21,0.1562072897196262
2015-12-22,0.1537267790262172
2015-12-23,0.1907630806845966
2015-12-24,0.2066956862745098
2015-12-25,0.1521691151919866
2015-12-26,0.1841236036036036
2015-12-27,0.2240422360248447
2015-12-28,0.2288941834451901
2015-12-29,0.2111760536398467
2015-12-30,0.2143720794392523
2015-12-31,0.1423544534412955
2016-01-01,0.1545782178217822
2016-01-02,0.2053704724409449
2016-01-03,0.2327002624671916
2016-01-04,0.1903057109557109
2016-01-05,0.1663997959183673
2016-01-06,0.2295987714987715
2016-01-07,0.2106023339317774
2016-01-08,0.1547388235294118
2016-01-09,0.1862196564885496
2016-01-10,0.2399185924369748
2016-01-11,0.1376885620915032
2016-01-12,0.1251535055350553
2016-01-13,0.1962124050632911
2016-01-14,0.1230831385642737
2016-01-15,0.1690170454545454
2016-01-16,0.083451871657754
2016-01-17,0.168607723132969
2016-01-18,0.1669029082774049
2016-01-19,0.197870245398773
2016-01-20,0.1534216216216216
2016-01-21,0.1778901176470588
2016-01-22,0.1684761764705882
2016-01-23,0.1212120103092783
2016-01-24,0.1817431746031746
2016-01-25,0.2057786363636363
2016-01-26,0.1228505347593583
2016-01-27,0.1020913394919168
2016-01-28,0.0327846080305927
2016-01-29,0.0911347962382445
2016-01-30,0.0696346405228758
2016-01-31,0.1176115023474178
2016-02-01,0.1023237804878049
2016-02-02,0.0652636927223719
2016-02-03,0.0275533726260641
2016-02-04,0.0391754752851711
2016-02-05,0.1075966047950502
2016-02-06,-0.0016195238095238
2016-02-07,-0.0104530545670225
2016-02-08,-0.01758488523735
2016-02-09,-0.0141019194591416
2016-02-10,0.0148220287539936
2016-02-11,0.0106370056497175
2016-02-12,0.0080175313059034
2016-02-13,0.088062844712182
2016-02-14,0.067779423076923
2016-02-15,0.0636871345029239
2016-02-16,0.1230425317460317
2016-02-17,0.1097482436472346
2016-02-18,0.1206395680521597
2016-02-19,0.0959610491071428
2016-02-20,0.1229341463414634
2016-02-21,0.12125
2016-02-22,0.1050566742081448
2016-02-23,0.0875010638998682
2016-02-24,0.0953144104803493
2016-02-25,0.1339891644908616
2016-02-26,0.0919007547348484
2016-02-27,0.073892426762361
2016-02-28,0.1044671794321794
2016-02-29,0.1102441441441441
2016-03-01,0.1280253236245954
2016-03-02,0.135841036036036
2016-03-03,0.1434053066037736
2016-03-04,0.0994116438356164
2016-03-05,0.0777169507575757
2016-03-06,0.0586474960876369
2016-03-07,0.1074058158995816
2016-03-08,0.1704553278688524
2016-03-09,0.1649751381215469
2016-03-10,0.1893095663265306
2016-03-11,0.176305152979066
2016-03-12,0.2184845758354755
2016-03-13,0.2055395480225988
2016-03-14,0.1579461734693877
2016-03-15,0.1316979609929078
2016-03-16,0.1294940158259149
2016-03-17,0.0667468144044321
2016-03-18,0.0775475017844396
2016-03-19,0.1094937190900098
2016-03-20,0.0100697969543147
2016-03-21,0.0382856401384083
2016-03-22,0.0542335361730899
2016-03-23,0.0957839950372208
2016-03-24,0.1003123869171886
2016-03-25,0.0574858860759493
2016-03-26,0.0640299549549549
2016-03-27,0.114999375
2016-03-28,0.1947151274875622
2016-03-29,0.1379234612310152
2016-03-30,0.1306732142857143
2016-03-31,0.137313314447592
2016-04-01,0.1493993071593533
2016-04-02,0.0541957731958762
2016-04-03,0.1316714227642276
2016-04-04,0.0773201388888888
2016-04-05,0.1129349329677026
2016-04-06,0.1432691499696417
2016-04-07,0.1515140736342043
2016-04-08,0.1249480392156862
2016-04-09,0.0443049817251462
2016-04-10,0.1415726984126984
2016-04-11,0.1142204194260485
2016-04-12,0.0663967453505007
2016-04-13,0.1642130922693267
2016-04-14,0.1281681114551083
2016-04-15,0.1165070175438596
2016-04-16,0.1431293899204244
2016-04-17,0.1499314285714285
2016-04-18,0.1357389534883721
2016-04-19,0.1615343390804597
2016-04-20,0.0878467637540453
2016-04-21,0.1366202127659574
2016-04-22,0.1349236263736263
2016-04-23,0.1171586687306501
2016-04-24,0.0936808580858085
2016-04-25,0.1487317518248175
2016-04-26,0.165825
2016-04-27,0.1247125405246094
2016-04-28,0.1147279317697228
2016-04-29,0.1349278651685393
2016-04-30,0.1844626740947075
2016-05-01,0.154958179419525
2016-05-02,0.1947567723342939
2016-05-03,0.1580908653846154
2016-05-04,0.1224263383297644
2016-05-05,0.1307069711538461
2016-05-06,0.1389586633663366
2016-05-07,0.198003591160221
2016-05-08,0.1167308823529411
2016-05-09,0.1529341715976331
2016-05-10,0.1659242718446602
2016-05-11,0.1755689054726368
2016-05-12,0.1900475903614458
2016-05-13,0.190981512605042
2016-05-14,0.214896644295302
2016-05-15,0.1662399713467048
2016-05-16,0.1578894385026738
2016-05-17,0.1572603818615751
2016-05-18,0.1024980132450331
2016-05-19,0.1257175355450237
2016-05-20,0.1750762318840579
2016-05-21,0.1631767295597484
2016-05-22,0.1342405940594059
2016-05-23,0.0936535388127854
2016-05-24,0.1097178909952606
2016-05-25,0.1192799256505576
2016-05-26,-0.014197290640394
2016-05-27,-0.0305793388429752
2016-05-28,-0.0428529411764705
2016-05-29,-0.0552012676056338
2016-05-30,-0.0417691214470284
2016-05-31,-0.051260606060606
2016-06-01,-0.0387512195121951
2016-06-02,-0.0266008143322475
2016-06-03,-0.0238804081632653
2016-06-04,-0.0293357142857142
2016-06-05,-0.0312847991313789
2016-06-06,-0.0434070075757575
2016-06-07,-0.035218431372549
2016-06-08,-0.0415553156146179
2016-06-09,-0.0391992063492063
2016-06-10,-0.0429871681415929
2016-06-11,-0.0225209459459459
2016-06-12,-0.0108871575342465
2016-06-13,-0.006007053291536
2016-06-14,-0.0402127659574468
2016-06-15,-0.0385770588235294
2016-06-16,-0.0040021874999999
2016-06-17,-0.0128261044176706
2016-06-18,-0.0336445175438596
2016-06-19,-0.0370209051724138
2016-06-20,-0.0387593314763231
2016-06-21,-0.0323872549019607
2016-06-22,-0.0404240845070422
2016-06-23,-0.0257865
2016-06-24,-0.0078898255813953
2016-06-25,0.0606280625832223
2016-06-26,-0.00945
2016-06-27,-0.0212674008810572
2016-06-28,-0.0467358552631578
2016-06-29,-0.0203709803921568
2016-06-30,-0.0042020408163265
2016-07-01,-0.0135123853211009
2016-07-02,0.0009617370892018
2016-07-03,-0.0102459821428571
2016-07-04,0.0023262430939226
2016-07-05,-0.0197059210526315
2016-07-06,-0.0083443729903536
2016-07-07,0.0057490616621983
2016-07-08,-0.0144923076923076
2016-07-09,-0.0211713218390804
2016-07-10,-0.0105647286821705
2016-07-11,-0.024821727748691
2016-07-12,-0.016246484375
2016-07-13,-0.0055797619047619
2016-07-14,-0.0152362694300518
2016-07-15,-0.0134346846846846
2016-07-16,-0.016487
2016-07-17,0.0027560924369747
2016-07-18,-0.0035640703517587
2016-07-19,-0.0065435331230283
2016-07-20,-0.0182255319148936
2016-07-21,-0.0019913636363636
2016-07-22,0.0173006912442396
2016-07-23,0.0273591489361702
2016-07-24,0.0702037735849056
2016-07-25,-0.0021571770334928
2016-07-26,0.0032441588785046
2016-07-27,0.0169179775280898
2016-07-28,0.0185915584415584
2016-07-29,-0.0131763157894736
2016-07-30,-0.0062932291666666
2016-07-31,-0.0116466183574879
2016-08-01,-0.0276386752136752
2016-08-02,0.0158966346153846
2016-08-03,-0.0068295258620689
2016-08-04,-0.0225159388646288
2016-08-05,0.0046099601593625
2016-08-06,0.0042208534621578
2016-08-07,0.0080838383838383
2016-08-08,-0.0099459595959595
2016-08-09,-0.001981862745098
2016-08-10,0.0170632034632034
2016-08-11,-0.0125518817204301
2016-08-12,0.0920803278688524
2016-08-13,0.0287470588235294
2016-08-14,0.0689568306010929
2016-08-15,-0.0071877300613496
2016-08-16,0.0073251351351351
2016-08-17,-0.0076231012658227
2016-08-18,-0.0408598360655737
2016-08-19,-0.0007332535885167
2016-08-20,-0.0120079096045197
2016-08-21,0.0027701183431952
2016-08-22,0.0620484472049689
2016-08-23,0.0521516921191553
2016-08-24,0.0155686813186813
2016-08-25,0.0223368794326241
2016-08-26,-0.0142033333333333
2016-08-27,0.0119593220338983
2016-08-28,-0.0560164705882352
2016-08-29,-0.007598730964467
2016-08-30,0.0184782857142857
2016-08-31,0.0061620253164556
2016-09-01,0.013838775510204
2016-09-02,0.0179817647058823
2016-09-03,0.0120851851851851
2016-09-04,0.0171534031413612
2016-09-05,0.0799154150197628
2016-09-06,0.0900381703470031
2016-09-07,0.0753188811188811
2016-09-08,0.0267814814814814
2016-09-09,0.0171316062176165
2016-09-10,0.0114991701244813
2016-09-11,0.0072186046511627
2016-09-12,0.0270959183673469
2016-09-13,0.0167983402489626
2016-09-14,0.0098588516746411
2016-09-15,0.0042237113402061
2016-09-16,0.0145918882978723
2016-09-17,0.0144018518518518
2016-09-18,0.0095510245901639
2016-09-19,0.0110493902439024
2016-09-20,0.029711921708185
2016-09-21,0.013832310469314
2016-09-22,0.061031746031746
2016-09-23,0.0175847272727272
2016-09-24,0.008069801980198
2016-09-25,0.0078206692913385
2016-09-26,0.000184965034965
2016-09-27,0.0173137387387387
2016-09-28,-0.0078721544715447
2016-09-29,0.0312504918032786
2016-09-30,0.0049759328358208
2016-10-01,0.0090734251968503
2016-10-02,0.0063400398406374
2016-10-03,0.0195255769230769
2016-10-04,0.0389415458937198
2016-10-05,0.0077235169491525
2016-10-06,0.0007983122362869
2016-10-07,0.0008277286135693
2016-10-08,0.0155989361702127
2016-10-09,-0.0043081481481481
2016-10-10,0.0202354978354978
2016-10-11,-0.0019509287925696
2016-10-12,0.0068007462686567
2016-10-13,-0.0004127009646302
2016-10-14,-0.0066486486486486
2016-10-15,-0.0014577358490566
2016-10-16,0.0451209677419354
2016-10-17,0.0168037581699346
2016-10-18,0.0053535714285714
2016-10-19,0.0046836909871244
2016-10-20,0.0112820960698689
2016-10-21,0.0466894111776447
2016-10-22,0.0236597959183673
2016-10-23,-0.0050690036900369
2016-10-24,-0.0178940789473684
2016-10-25,0.0062357913669064
2016-10-26,0.0027947540983606
2016-10-27,0.0122166666666666
2016-10-28,0.0209287735849056
2016-10-29,-0.002014258555133
2016-10-30,0.0315395604395604
2016-10-31,0.019116369047619
2016-11-01,0.0023099236641221
2016-11-02,0.0023572265625
2016-11-03,0.028159
2016-11-04,0.0349931535269709
2016-11-05,0.0111962454212454
2016-11-06,0.0199683021806853
2016-11-07,0.02018612716763
2016-11-08,0.049656937394247
2016-11-09,0.0332416666666666
2016-11-10,0.0118681265206812
2016-11-11,0.0096005747126436
2016-11-12,0.0207210648148148
2016-11-13,0.0051559577677224
2016-11-14,0.0458257914338919
2016-11-15,0.0165680379746835
2016-11-16,0.0486398734177215
2016-11-17,-0.0013434426229508
2016-11-18,0.0290295212765957
2016-11-19,0.0394323232323232
2016-11-20,0.0546320388349514
2016-11-21,0.0095150234741784
2016-11-22,0.0236716459197787
2016-11-23,0.0432793689320388
2016-11-24,0.0153191011235955
2016-11-25,0.0269349785407725
2016-11-26,0.0442736363636363
2016-11-27,0.0617447867298578
2016-11-28,0.0556589285714285
2016-11-29,0.0934367588932806
2016-11-30,0.0196776536312849
2016-12-01,0.0137030364372469
2016-12-02,0.0182793333333333
2016-12-03,0.0236386740331491
2016-12-04,0.0021373417721518
2016-12-05,0.0412261261261261
2016-12-06,0.0068683417085427
2016-12-07,0.0167573170731707
2016-12-08,-0.0022451476793248
2016-12-09,0.0483286624203821
2016-12-10,0.0638217687074829
2016-12-11,0.0216825581395348
2016-12-12,0.0606847826086956
2016-12-13,0.1575658653846153
2016-12-14,0.1241334808259587
2016-12-15,0.140087739965096
2016-12-16,0.1325166666666666
2016-12-17,0.0390912491254536
2016-12-18,0.0470352668184355
2016-12-19,0.0390473294438907
2016-12-20,0.0102165951359084
2016-12-21,0.0218529374201788
2016-12-22,7.915129151291482e-05
2016-12-23,0.015994071146245
2016-12-24,0.0018890384615384
2016-12-25,0.0034933920704845
2016-12-26,0.0098159403669724
2016-12-27,0.0212352344740177
2016-12-28,-0.0001044982698961
2016-12-29,0.0106010638297872
2016-12-30,0.0078598181818181
2016-12-31,0.0100966524216524
2017-01-01,0.025862101210121
2017-01-02,0.0159141304347826
2017-01-03,0.012509900990099
2017-01-04,0.0211692222222222
2017-01-05,0.0108533123028391
2017-01-06,0.0055990830636461
2017-01-07,0.0202228136882129
2017-01-08,0.0160484375
2017-01-09,-0.0002057692307692
2017-01-10,0.0199305555555555
2017-01-11,0.0014086642599277
2017-01-12,0.0144120754716981
2017-01-13,0.0090311355311355
2017-01-14,0.005368320610687
2017-01-15,0.0064960344827586
2017-01-16,-0.0058272727272727
2017-01-17,0.0095614840989399
2017-01-18,0.0220280423280423
2017-01-19,0.0102386666666666
2017-01-20,0.0031856389986824
2017-01-21,-0.0023286057692307
2017-01-22,0.0125690217391304
2017-01-23,0.012585752688172
2017-01-24,0.0119961077844311
2017-01-25,0.0234194881889763
2017-01-26,0.0071389150943396
2017-01-27,0.0022279141104294
2017-01-28,0.0093439102564102
2017-01-29,0.0958637019230769
2017-01-30,0.0041517786561264
2017-01-31,0.0004382608695652
2017-02-01,0.0138039039039039
2017-02-02,0.0051977272727272
2017-02-03,0.0026049079754601
2017-02-04,0.0066767942583732
2017-02-05,0.0155563131313131
2017-02-06,0.0035512315270935
2017-02-07,-0.0079431318681318
2017-02-08,-0.0045208888888888
2017-02-09,0.0082330097087378
2017-02-10,0.0040952606635071
2017-02-11,-0.0042594298245614
2017-02-12,-0.0042977366255144
2017-02-13,0.0067005917159763
2017-02-14,-0.0030721719457013
2017-02-15,0.016751404494382
2017-02-16,0.067322301579409
2017-02-17,0.0785046508676508
2017-02-18,-0.0028798387096774
2017-02-19,0.0249655172413793
2017-02-20,0.0102744966442953
2017-02-21,0.0146686274509803
2017-02-22,1.1811023622047446e-05
2017-02-23,0.0247501992031872
2017-02-24,0.0192057620817843
2017-02-25,0.0063121212121212
2017-02-26,0.0094765239948119
2017-02-27,0.0177605978260869
2017-02-28,0.0156074159021406
2017-03-01,0.0244964237516869
2017-03-02,0.0190675925925925
2017-03-03,0.0035566951566951
2017-03-04,-0.0019758928571428
2017-03-05,0.0232243421052631
2017-03-06,0.0088284946236559
2017-03-07,0.0171978070175438
2017-03-08,0.023325
2017-03-09,0.0168912195121951
2017-03-10,0.0087271645021645
2017-03-11,0.0596521276595744
2017-03-12,0.1750804988662131
2017-03-13,0.0057303738317757
2017-03-14,0.0193514227642276
2017-03-15,-0.0041763331138907
2017-03-16,0.013321615720524
2017-03-17,0.0073320105820105
2017-03-18,-0.0006394285714285
2017-03-19,0.0053843749999999
2017-03-20,-0.0058339285714285
2017-03-21,0.007402447089947
2017-03-22,0.0081830601092896
2017-03-23,0.0025489304812834
2017-03-24,0.0225390909090909
2017-03-25,0.0310549689440993
2017-03-26,0.0216785310734463
2017-03-27,0.0234263636363636
2017-03-28,0.0249513888888888
2017-03-29,0.0420135245901639
2017-03-30,0.0270418604651162
2017-03-31,0.0084828358208955
2017-04-01,0.0049029126213592
2017-04-02,0.0147116336633663
2017-04-03,0.0130325136612021
2017-04-04,0.0026463687150838
2017-04-05,-0.0058844736842105
2017-04-06,0.0406972222222222
2017-04-07,0.01191775
2017-04-08,0.018679109589041
2017-04-09,0.1297344311377245
2017-04-10,0.2099549342105263
2017-04-11,0.1262497084548105
2017-04-12,0.0009972103004291
2017-04-13,0.0063052419354838
2017-04-14,-0.0002450892857142
2017-04-15,0.0030254054054054
2017-04-16,0.0063961864406779
2017-04-17,0.0648818103448275
2017-04-18,0.0235015765765765
2017-04-19,0.0045101139601139
2017-04-20,0.0334464912280701
2017-04-21,0.0374314569536423
2017-04-22,0.0047467441860465
2017-04-23,0.0122326086956521
2017-04-24,0.008838725490196
2017-04-25,0.026012
2017-04-26,0.0231540485829959
2017-04-27,0.044625085324232
2017-04-28,0.0411588187702265
2017-04-29,0.0158736585365853
2017-04-30,0.0505141321044546
2017-05-01,0.0473988304093567
2017-05-02,0.0144278017241379
2017-05-03,0.0256652459016393
2017-05-04,0.0532355704697986
2017-05-05,0.0224627232142857
2017-05-06,0.0138412087912087
2017-05-07,0.019126923076923
2017-05-08,0.0438961397058823
2017-05-09,0.0477995337995338
2017-05-10,0.013960989010989
2017-05-11,0.0747527456647398
2017-05-12,0.0172886690647482
2017-05-13,0.0631327935222672
2017-05-14,0.0630624653739612
2017-05-15,0.0053881967213114
2017-05-16,0.034838326848249
2017-05-17,0.0362849785407725
2017-05-18,0.0556872773536895
2017-05-19,0.0323529411764705
2017-05-20,0.0368776397515527
2017-05-21,0.045748172757475
2017-05-22,0.0493766561514195
2017-05-23,0.0590329721362229
2017-05-24,0.0506846256684492
2017-05-25,0.0260357585139318
2017-05-26,0.0309993333333333
2017-05-27,0.0393038243626062
2017-05-28,0.0394622356495468
2017-05-29,0.0462011627906976
2017-05-30,0.0275861788617886
2017-05-31,0.046198753894081
2017-06-01,0.0527320921985815
2017-06-02,0.0485582352941176
2017-06-03,0.0207479253112033
2017-06-04,0.0238324607329842
2017-06-05,0.0070706692913385
2017-06-06,0.0139415
2017-06-07,0.1185781869688385
2017-06-08,0.0426223140495867
2017-06-09,0.0106030534351145
2017-06-10,-0.0014829545454545
2017-06-11,-0.0073124999999999
2017-06-12,0.0051936363636363
2017-06-13,0.0231917057902973
2017-06-14,0.037522552954292
2017-06-15,0.0490888087138558
2017-06-16,0.0326872274143302
2017-06-17,-0.0082004291845493
2017-06-18,-0.0209505882352941
2017-06-19,-0.0080823691460055
2017-06-20,-0.0129650684931506
2017-06-21,0.0040495253164556
2017-06-22,0.0030308988764044
2017-06-23,-0.0513651930894308
2017-06-24,-0.0455878099173553
2017-06-25,-0.0198102316602316
2017-06-26,-0.017387893081761
2017-06-27,0.0010798219584569
2017-06-28,0.073295
2017-06-29,0.033900249500998
2017-06-30,-0.0005136150234741
2017-07-01,-0.0081048333333333
2017-07-02,-0.0165354166666666
2017-07-03,-0.003727659574468
2017-07-04,0.0380709543568464
2017-07-05,-0.0082472103004291
2017-07-06,0.0234268138801261
2017-07-07,-0.0029778443113772
2017-07-08,0.0008836231884057
2017-07-09,0.0039854508196721
2017-07-10,0.0057404352806414
2017-07-11,-0.0112944108761329
2017-07-12,-0.014322540592168
2017-07-13,0.0191410505836575
2017-07-14,0.0001721538461538
2017-07-15,-0.0049007135575942
2017-07-16,-0.0066149425287356
2017-07-17,-0.0029050516431924
2017-07-18,0.0028947044917257
2017-07-19,0.0005652976190476
2017-07-20,-0.0113692274305555
2017-07-21,-0.005850563654033
2017-07-22,-0.0001162596899224
2017-07-23,-0.0135788922155688
2017-07-24,0.0025965391621129
2017-07-25,0.0553795212765957
2017-07-26,0.1017276836158192
2017-07-27,0.0229205597326649
2017-07-28,-0.0178263522012578
2017-07-29,-0.0457842892785856
2017-07-30,-0.0293744398340248
2017-07-31,-0.0246853968253968
2017-08-01,-0.0349336148955495
2017-08-02,0.0003491594620557
2017-08-03,-0.0192907238095238
2017-08-04,0.0008098358208955
2017-08-05,0.0012363793103448
2017-08-06,-0.018167357203751
2017-08-07,0.0191756101190476
2017-08-08,0.0328080478229835
2017-08-09,0.1143656483367277
2017-08-10,0.0999826694619147
2017-08-11,0.0476158174097664
2017-08-12,0.04344625
2017-08-13,0.0760164782273314
2017-08-14,0.0557056205035971
2017-08-15,0.0666821663019693
2017-08-16,0.0596107755406413
2017-08-17,0.0521552997076023
2017-08-18,0.0497231052244297
2017-08-19,0.0551633584589614
2017-08-20,0.0684466072943172
2017-08-21,0.0855507575757575
2017-08-22,0.0531706875
2017-08-23,0.0672844611528822
2017-08-24,0.0557312191684284
2017-08-25,0.0727583722741433
2017-08-26,0.0726139329805996
2017-08-27,0.0747485136452241
2017-08-28,0.0492119277108433
2017-08-29,0.060003537735849
2017-08-30,0.0940681902860944
2017-08-31,0.1218725524475524
2017-09-01,0.1027380546075085
2017-09-02,0.1020659857328145
2017-09-03,0.0977815487571701
2017-09-04,0.0736415317139001
2017-09-05,0.040185670995671
2017-09-06,0.0618183333333333
2017-09-07,0.0459346473029045
2017-09-08,0.0779658195020746
2017-09-09,0.0577055155875299
2017-09-10,0.026327140974967
2017-09-11,0.0607763392857142
2017-09-12,0.0656529548472775
2017-09-13,0.0633714814814814
2017-09-14,0.0261226653306613
2017-09-15,0.0581207973856209
2017-09-16,0.0438927309236947
2017-09-17,0.0367793085106383
2017-09-18,0.0200153710045662
2017-09-19,0.0474480743691899
2017-09-20,0.0764110730593607
2017-09-21,0.0744816344463972
2017-09-22,0.0224070442992011
2017-09-23,0.028436037037037
2017-09-24,0.0627290414878397
2017-09-25,0.0583162133891213
2017-09-26,0.0745509445460085
2017-09-27,0.0729559278350515
2017-09-28,0.0829653473613894
2017-09-29,0.12642831284153
2017-09-30,0.0888211977186311
2017-10-01,0.1073151127361365
2017-10-02,0.0760028081360048
2017-10-03,0.0708560661764706
2017-10-04,0.0744535
2017-10-05,0.0859441596931659
2017-10-06,0.0441999329309188
2017-10-07,0.0553835446824937
2017-10-08,0.0448222502594189
2017-10-09,0.0391691274654563
2017-10-10,0.0090838226757535
2017-10-11,0.0531679686127294
2017-10-12,0.0459607627118644
2017-10-13,0.050581339031339
2017-10-14,0.0665058437686344
2017-10-15,0.0718424528301886
2017-10-16,0.0645264217443249
2017-10-17,0.1012657804726368
2017-10-18,0.1156881422924901
2017-10-19,0.0577564451706608
